Antenna 1Antenna2,,u,v,w,Cos,Sin
52,44,-16.783634,12.970922,-1.944622,-15.89383,3.257196
52,45,-21.744358,18.634254,-7.019247,5.904945,5.04388
52,46,-8.080097,4.416739,-27.36965,-9.4526,-2.550024
52,47,-33.42556,-4.255597,-21.93364,-1.667565,18.510891
52,48,-23.569418,6.409414,-2.423415,-3.037745,-13.66688
52,49,-10.184107,-25.21138,-15.077917,12.203668,0.821265
52,50,-8.810403,2.164166,-30.187733,1.960079,-8.635089
52,51,-20.584522,-5.324669,-0.299347,9.52969,-0.91476
53,0,7.394111,5.860703,14.328403,-2.449016,-10.100501
53,1,17.067717,8.106459,40.246445,-4.792655,19.298695
53,2,9.289863,19.202362,18.984877,-8.962927,-14.265618
53,3,18.118181,5.373216,26.390425,-9.056287,-2.667012
53,4,-6.153479,5.877456,20.910456,13.591991,10.986217
53,5,-2.810095,3.796951,21.615713,12.26211,1.660999
53,6,-3.055593,-16.631575,3.046862,-3.331141,-2.431867
53,7,21.382118,25.934645,10.602647,2.171782,-18.119156
53,8,16.976942,2.027901,2.511848,-11.451065,18.300957
53,9,24.157364,11.50432,19.337648,14.517902,-13.365905
53,10,5.686394,18.935495,22.332409,-6.08224,7.408476
53,11,14.996769,12.553219,2.315567,-11.559403,1.829504
53,12,12.474936,-11.682655,19.703815,4.507605,0.973028
53,13,0.059771,0.197013,27.974272,-11.157113,7.320005
53,14,21.803602,-6.865503,12.026529,11.972725,13.608804
53,15,0.427446,19.472137,24.188696,-6.552203,-8.44704
53,16,6.493355,15.251563,18.244143,12.387722,12.05569
53,17,-5.410714,17.667561,21.147552,-6.16674,0.461257
53,18,0.394885,8.560996,15.243352,11.892103,-3.71192
53,19,7.302299,-9.075747,6.967037,10.661919,-8.242558
53,20,18.491695,6.272894,15.540763,5.442381,3.189141
53,21,10.867281,-12.223169,26.557407,-8.042109,14.344805
53,22,9.405194,7.325005,11.943467,16.732935,15.327265
53,23,-3.531281,-0.980695,12.273696,6.821573,-5.969753
53,24,14.103719,-17.06522,22.528587,0.281626,4.358471
53,25,21.534824,17.32745,31.06163,-5.623748,8.392654
53,26,28.268227,0.374825,22.10046,3.47461,9.677187
53,27,9.126275,8.747412,18.723577,1.404967,4.311617
53,28,-9.185749,4.346516,15.003674,1.382738,4.24368
53,29,-5.442637,-4.660304,7.963799,3.923686,7.48982
53,30,25.569532,25.049028,13.829168,-9.658086,-3.811482
53,31,1.048174,9.957348,11.207173,9.565727,-4.880224
53,32,13.989307,-2.405623,17.117908,-0.648874,5.473569
53,33,34.869404,15.107662,20.802883,11.060632,3.272795
53,34,15.709246,2.827226,1.613026,6.919264,-22.281395
53,35,26.49688,16.230787,23.984364,2.37184,-5.717669
53,36,-2.57321,11.964288,11.33461,1.285225,2.635622
53,37,-7.234215,4.892608,17.959572,-0.167014,1.82572
53,38,11.73029,-9.936838,23.736364,0.70504,-7.739779
53,39,25.476255,-21.333929,24.752867,-4.766005,-4.345593
53,40,-8.454922,15.667925,19.162571,2.585368,4.525568
53,41,12.533513,0.247421,21.4526,2.042914,-8.483686
53,42,22.511158,14.719338,16.954018,18.163376,6.602123
53,43,5.554202,12.501812,30.451252,-4.782016,-4.519385
53,44,7.230304,17.78664,26.708761,0.979414,-5.57842
53,45,2.269579,23.44997,21.634136,15.205105,-5.960777
53,46,15.93384,9.232455,1.283733,3.382955,-1.608174
53,47,-9.411625,0.56012,6.719743,-14.039984,15.643465
53,48,0.444519,11.225131,26.229969,0.943059,-7.585767
53,49,13.82983,-20.395662,13.575466,6.1057,-5.480863
53,50,15.203534,6.979883,-1.534349,-0.344903,-4.177097
53,51,3.429414,-0.508952,28.354036,13.512355,-6.141773
53,52,24.013937,4.815717,28.653383,9.814535,-10.630934
54,0,7.109658,-15.671984,-9.609344,-2.831271,-1.724176
54,1,16.783264,-13.426229,16.308697,5.643835,-10.51676
54,2,9.00541,-2.330326,-4.952871,-10.47075,-5.625939
54,3,17.833729,-16.159472,2.452676,-0.811853,-17.698921
54,4,-6.437931,-15.655231,-3.027294,3.53243,7.819342
54,5,-3.094547,-17.735737,-2.322037,0.893949,5.736088
54,6,-3.340046,-38.164261,-20.890888,3.929072,3.037012
54,7,21.097668,4.401958,-13.335102,-8.904915,0.818713
54,8,16.69249,-19.504787,-21.4259,2.653512,3.863071
54,9,23.87291,-10.028367,-4.6001,1.026516,-11.764636
54,10,5.401942,-2.597192,-1.605341,10.531085,16.939976
54,11,14.712317,-8.979469,-21.622181,-14.495159,-7.626782
54,12,12.190484,-33.215343,-4.233933,-2.761631,6.055543
54,13,-0.224682,-21.335674,4.036523,-21.006433,6.847378
54,14,21.51915,-28.39819,-11.911221,24.120035,-12.506637
54,15,0.142994,-2.060551,0.250947,25.056213,9.786651
54,16,6.208902,-6.281124,-5.693606,0.434933,12.597343
54,17,-5.695167,-3.865126,-2.790196,0.613609,8.068052
54,18,0.110433,-12.971691,-8.694397,7.929588,0.789746
54,19,7.017846,-30.608433,-16.970711,-10.740084,15.860044
54,20,18.207241,-15.259793,-8.396986,10.883512,9.563805
54,21,10.582829,-33.755856,2.619659,-12.334024,5.584485
54,22,9.120742,-14.207683,-11.994282,18.794905,9.843344
54,23,-3.815734,-22.513382,-11.664053,0.918704,1.967524
54,24,13.819266,-38.597908,-1.409161,16.206818,3.450927
54,25,21.25037,-4.205238,7.123882,5.690094,-5.109153
54,26,27.983774,-21.157862,-1.837289,9.534916,0.600379
54,27,8.841823,-12.785275,-5.214172,-8.647221,-3.720831
54,28,-9.470201,-17.186172,-8.934074,-12.089351,4.451546
54,29,-5.72709,-26.192991,-15.973949,0.90676,6.837274
54,30,25.28508,3.516341,-10.10858,-7.872408,0.671015
54,31,0.763721,-11.575339,-12.730576,7.055035,2.518937
54,32,13.704855,-23.938311,-6.81984,7.098975,2.629242
54,33,34.584953,-6.425025,-3.134865,13.654104,9.596419
54,34,15.424793,-18.705462,-22.324722,1.277146,0.641417
54,35,26.212427,-5.3019,0.046614,-2.951591,-3.930888
54,36,-2.857662,-9.568399,-12.60314,2.724469,4.197158
54,37,-7.518667,-16.640079,-5.978176,11.21099,-3.891422
54,38,11.445838,-31.469524,-0.201384,13.347605,-8.376011
54,39,25.191803,-42.866615,0.815118,8.976089,3.936479
54,40,-8.739374,-5.864763,-4.775177,0.426872,3.646248
54,41,12.249061,-21.285267,-2.485149,-2.461816,-16.148178
54,42,22.226707,-6.813349,-6.983731,-8.546187,4.668078
54,43,5.269749,-9.030876,6.513503,-0.578048,-2.535044
54,44,6.945851,-3.746048,2.771013,5.098785,-1.675374
54,45,1.985126,1.917284,-2.303612,1.245728,-6.877675
54,46,15.649387,-12.300232,-22.654015,2.351643,-0.7776
54,47,-9.696077,-20.972569,-17.218006,-9.883047,-2.003514
54,48,0.160067,-10.307556,2.29222,-1.25126,10.073959
54,49,13.545378,-41.928349,-10.362284,1.48036,-0.6732
54,50,14.919082,-14.552804,-25.472099,-6.640553,-16.434969
54,51,3.144961,-22.041639,4.416287,17.51601,-11.954772
54,52,23.729485,-16.71697,4.715634,-8.78316,-8.597322
54,53,-0.284452,-21.532688,-23.937748,12.831669,2.15628
55,0,-7.984516,-19.502541,-1.103884,11.061173,-2.176002
55,1,1.68909,-17.256786,24.814159,-4.047007,-9.130334
55,2,-6.088763,-6.160884,3.552589,3.75008,9.911474
55,3,2.739555,-19.990028,10.958137,-5.027903,-13.034306
55,4,-21.532104,-19.485788,5.478167,-2.588487,6.479408
55,5,-18.188721,-21.566294,6.183424,6.14661,-2.437903
55,6,-18.434219,-41.99482,-12.385427,-3.583016,3.679412
55,7,6.003493,0.5714,-4.829641,4.001369,-1.674
55,8,1.598316,-23.335344,-12.92044,6.290795,1.05796
55,9,8.778736,-13.858925,3.905361,2.339245,-6.537285
55,10,-9.692232,-6.42775,6.90012,13.409908,-5.783299
55,11,-0.381858,-12.810026,-13.116721,-1.433053,2.840638
55,12,-2.90369,-37.045898,4.271528,10.246521,15.905542
55,13,-15.318855,-25.166233,12.541984,2.024571,-12.662106
55,14,6.424976,-32.228748,-3.405759,2.421105,-2.34665
55,15,-14.95118,-5.891109,8.756407,8.584389,14.265123
55,16,-8.885271,-10.111682,2.811855,7.104698,7.467714
55,17,-20.789341,-7.695683,5.715264,4.159385,-4.025987
55,18,-14.983742,-16.802248,-0.188936,8.090336,-11.374975
55,19,-8.076328,-34.438992,-8.465251,-7.846635,-7.281566
55,20,3.113068,-19.090351,0.108475,11.871293,-3.45969
55,21,-4.511345,-37.586414,11.12512,12.956774,-2.245474
55,22,-5.973433,-18.03824,-3.488821,10.739981,7.985856
55,23,-18.909908,-26.343941,-3.158592,-0.862946,-2.088945
55,24,-1.274907,-42.428467,7.0963,6.684793,-3.696039
55,25,6.156197,-8.035796,15.629343,4.34585,-9.556073
55,26,12.889601,-24.988419,6.668172,25.839087,-13.457884
55,27,-6.252351,-16.615833,3.291289,-15.840787,5.52287
55,28,-24.564375,-21.016729,-0.428614,6.290039,0.083235
55,29,-20.821264,-30.023548,-7.468489,7.411923,15.827209
55,30,10.190907,-0.314217,-1.603119,0.375181,-5.577922
55,31,-14.330452,-15.405897,-4.225115,10.219453,-8.581974
55,32,-1.389318,-27.768867,1.68562,-0.870108,-3.860941
55,33,19.490778,-10.255583,5.370596,-7.151527,-4.199025
55,34,0.330619,-22.536018,-13.819263,6.303959,10.550525
55,35,11.118254,-9.132458,8.552074,-17.278818,-12.54547
55,36,-17.951836,-13.398957,-4.097679,1.985152,-3.094077
55,37,-22.612841,-20.470638,2.527285,-9.398827,5.392384
55,38,-3.648335,-35.300083,8.304077,12.678629,4.111035
55,39,10.09763,-46.697174,9.32058,-5.060722,-0.806128
55,40,-23.833548,-9.69532,3.730283,9.769978,-1.492403
55,41,-2.845113,-25.115824,6.020312,-2.741436,-16.767704
55,42,7.132533,-10.643907,1.52173,-7.587032,4.523363
55,43,-9.824425,-12.861433,15.018964,10.577771,-16.555107
55,44,-8.148323,-7.576606,11.276474,7.329822,-3.637595
55,45,-13.109047,-1.913274,6.201848,-3.084161,-5.354983
55,46,0.555214,-16.130791,-14.148555,-1.642849,8.777523
55,47,-24.790251,-24.803125,-8.712545,16.088261,-10.433135
55,48,-14.934107,-14.138114,10.79768,5.223188,-7.355229
55,49,-1.548796,-45.758907,-1.856822,-9.161963,-0.02635
55,50,-0.175092,-18.383362,-16.966637,-0.733265,1.229917
55,51,-11.949213,-25.872196,12.921748,3.768379,-13.070973
55,52,8.635311,-20.547527,13.221095,1.725911,-24.823536
55,53,-15.378626,-25.363245,-15.432288,-4.571424,-7.88465
55,54,-15.094173,-3.830558,8.505461,15.369409,-3.989226
56,0,6.775349,-13.29012,-9.376932,3.770379,5.045054
56,1,16.448954,-11.044365,16.541111,3.759094,4.851697
56,2,8.671101,0.051538,-4.720459,3.770911,-7.276225
56,3,17.49942,-13.777607,2.685089,7.574301,1.53033
56,4,-6.772241,-13.273367,-2.794881,11.274527,5.084737
56,5,-3.428857,-15.353872,-2.089624,-5.324579,7.064921
56,6,-3.674356,-35.782398,-20.658474,2.224717,0.246933
56,7,20.763357,6.783821,-13.10269,3.450554,2.973355
56,8,16.358181,-17.122923,-21.193487,1.165228,-8.539617
56,9,23.538601,-7.646503,-4.367687,7.438257,6.323593
56,10,5.067632,-0.215328,-1.372928,19.299505,-0.180658
56,11,14.378006,-6.597605,-21.389769,-8.053208,7.991813
56,12,11.856174,-30.833479,-4.00152,-2.464633,-7.573874
56,13,-0.558991,-18.953812,4.268936,-15.529716,-15.064674
56,14,21.184841,-26.016327,-11.678807,10.944249,5.557887
56,15,-0.191316,0.321313,0.483359,25.45517,9.061582
56,16,5.874593,-3.899261,-5.461194,-1.269831,-7.526617
56,17,-6.029476,-1.483262,-2.557783,2.06869,11.322338
56,18,-0.223877,-10.589828,-8.461984,8.747764,-6.511713
56,19,6.683537,-28.22657,-16.738298,-10.603554,-0.464068
56,20,17.872932,-12.87793,-8.164573,2.065608,-7.927791
56,21,10.248519,-31.373993,2.852072,-4.722742,2.747387
56,22,8.786432,-11.825819,-11.761869,1.408411,10.055611
56,23,-4.150043,-20.131519,-11.431641,-9.016153,-6.249788
56,24,13.484957,-36.216042,-1.176748,-6.739,7.65258
56,25,20.916061,-1.823375,7.356295,0.981195,-9.011918
56,26,27.649464,-18.775997,-1.604876,5.088369,4.175153
56,27,8.507513,-10.403412,-4.981759,2.967414,8.368816
56,28,-9.804511,-14.804308,-8.701662,9.96625,-8.099528
56,29,-6.061399,-23.811127,-15.741537,2.967623,-6.413753
56,30,24.950771,5.898205,-9.876167,-0.393273,-15.614401
56,31,0.429412,-9.193476,-12.498163,1.853669,-7.582483
56,32,13.370546,-21.556446,-6.587428,11.762297,0.901514
56,33,34.250641,-4.043161,-2.902452,4.177938,12.412333
56,34,15.090484,-16.323597,-22.09231,10.563783,3.845244
56,35,25.878117,-2.920036,0.279027,-10.098435,-2.399742
56,36,-3.191972,-7.186536,-12.370727,12.169102,6.18324
56,37,-7.852977,-14.258216,-5.745763,-0.995857,4.294056
56,38,11.111528,-29.087662,0.031029,18.675461,8.416224
56,39,24.857494,-40.484753,1.047531,-2.777654,-2.050303
56,40,-9.073684,-3.482899,-4.542765,5.849801,8.866862
56,41,11.914751,-18.903402,-2.252736,2.114429,-10.105377
56,42,21.892397,-4.431485,-6.751318,11.916112,-0.622583
56,43,4.93544,-6.649012,6.745916,8.022342,-14.68224
56,44,6.611542,-1.364184,3.003426,-8.583897,-8.734939
56,45,1.650817,4.299148,-2.0712,-3.474621,0.334817
56,46,15.315079,-9.918368,-22.421602,0.376086,1.595447
56,47,-10.030387,-18.590704,-16.985594,0.509477,-5.757246
56,48,-0.174243,-7.925693,2.524632,3.722154,4.52974
56,49,13.211068,-39.546486,-10.12987,-0.275607,-10.86359
56,50,14.584772,-12.17094,-25.239685,14.156795,6.221638
56,51,2.810652,-19.659775,4.6487,7.869545,3.87326
56,52,23.395176,-14.335107,4.948047,-9.672531,-6.421335
56,53,-0.618762,-19.150824,-23.705336,3.755893,5.329963
56,54,-0.33431,2.381864,0.232413,10.712265,-6.082781
56,55,14.759865,6.212421,-8.273048,8.727249,-6.127191
57,0,-1.238066,5.677161,-18.594055,15.837387,8.753422
57,1,8.43554,7.922916,7.323987,4.888855,7.569251
57,2,0.657687,19.018818,-13.937582,1.099732,-5.645652
57,3,9.486006,5.189674,-6.532035,-6.895514,-3.8801
57,4,-14.785655,5.693914,-12.012005,-2.841425,3.212181
57,5,-11.442271,3.613409,-11.306747,7.759538,7.877474
57,6,-11.68777,-16.815117,-29.875599,11.278754,0.692527
57,7,12.749943,25.751102,-22.319813,9.865855,-7.289098
57,8,8.344766,1.844358,-30.41061,5.082221,-3.407933
57,9,15.525187,11.320778,-13.58481,-3.117634,8.083168
57,10,-2.945782,18.751953,-10.590052,12.16008,-9.670398
57,11,6.364593,12.369677,-30.606892,0.653478,2.174084
57,12,3.84276,-11.866198,-13.218643,15.424152,2.254649
57,13,-8.572406,0.013471,-4.948188,-4.323208,-9.170913
57,14,13.171426,-7.049046,-20.895931,6.696827,5.752997
57,15,-8.20473,19.288593,-8.733765,13.587757,-6.956648
57,16,-2.138821,15.068021,-14.678317,7.798404,13.545814
57,17,-14.042891,17.48402,-11.774907,1.743028,7.544939
57,18,-8.237291,8.377454,-17.679108,14.334312,-16.447315
57,19,-1.329878,-9.259289,-25.955421,-10.016827,9.205369
57,20,9.859518,6.089352,-17.381697,11.936811,-1.668962
57,21,2.235105,-12.406712,-6.365052,6.46598,6.632868
57,22,0.773018,7.141462,-20.978992,15.274523,-9.804053
57,23,-12.163458,-1.164237,-20.648764,-6.729239,0.233175
57,24,5.471543,-17.248762,-10.393871,-10.479485,13.833931
57,25,12.902647,17.143906,-1.860828,-6.278875,4.121794
57,26,19.636051,0.191283,-10.822,-5.387052,1.150344
57,27,0.494099,8.563869,-14.198882,12.592034,-12.481437
57,28,-17.817924,4.162973,-17.918785,5.465862,-10.917275
57,29,-14.074814,-4.843846,-24.95866,7.131287,4.0392
57,30,16.937357,24.865486,-19.09329,0.462475,-11.689095
57,31,-7.584002,9.773806,-21.715286,10.734553,-10.748725
57,32,5.357132,-2.589166,-15.804551,7.43739,-12.049074
57,33,26.237228,14.92412,-12.119576,9.368196,4.203353
57,34,7.07707,2.643683,-31.309433,-0.790162,6.481002
57,35,17.864704,16.047245,-8.938097,-11.525362,13.501698
57,36,-11.205386,11.780746,-21.587851,11.598143,-0.702231
57,37,-15.866391,4.709065,-14.962887,1.163255,-3.719283
57,38,3.098115,-10.12038,-9.186094,2.084665,-3.374562
57,39,16.84408,-21.517471,-8.169592,-9.14393,8.996367
57,40,-17.087097,15.484383,-13.759888,0.883868,-14.076497
57,41,3.901337,0.063879,-11.46986,-20.434341,-10.903475
57,42,13.878983,14.535796,-15.968442,1.081237,-4.618116
57,43,-3.077974,12.31827,-2.471208,3.480502,-17.19079
57,44,-1.401872,17.603096,-6.213698,-2.490974,-17.151876
57,45,-6.362597,23.26643,-11.288323,-8.90428,8.901381
57,46,7.301664,9.048913,-31.638725,-3.27876,-8.952489
57,47,-18.0438,0.376577,-26.202717,-14.436301,2.753932
57,48,-8.187657,11.041589,-6.692491,-4.311333,6.277212
57,49,5.197654,-20.579205,-19.346994,4.081976,2.43459
57,50,6.571358,6.79634,-34.45681,-1.522242,-8.256461
57,51,-5.202762,-0.692494,-4.568423,3.58357,-6.324354
57,52,15.381761,4.632174,-4.269076,11.966367,13.022083
57,53,-8.632176,-0.183542,-32.922459,0.875325,4.559052
57,54,-8.347724,21.349144,-8.984711,-0.810181,3.1272
57,55,6.74645,25.179703,-17.490171,9.632784,-18.7346
57,56,-8.013414,18.967281,-9.217123,16.340069,-14.053574
58,0,-4.347907,-15.737475,5.326893,-8.704414,-15.432522
58,1,5.325698,-13.49172,31.244936,-10.061357,10.313478
58,2,-2.452155,-2.395818,9.983367,-0.814866,1.697964
58,3,6.376164,-16.224962,17.388914,1.60639,-2.586998
58,4,-17.895496,-15.720722,11.908945,0.501049,-3.729878
58,5,-14.552113,-17.801228,12.614202,-0.209732,-2.140887
58,6,-14.797611,-38.229752,-5.954649,-0.282873,0.376127
58,7,9.640101,4.336466,1.601136,-1.14124,2.103813
58,8,5.234924,-19.570278,-6.489662,6.205658,-14.481009
58,9,12.415345,-10.093859,10.336139,4.459694,6.78313
58,10,-6.055624,-2.662683,13.330897,-6.741982,-7.267035
58,11,3.254751,-9.04496,-6.685944,7.062013,2.768112
58,12,0.732918,-33.280834,10.702306,8.23889,7.350237
58,13,-11.682247,-21.401165,18.972761,5.155902,-12.653187
58,14,10.061584,-28.463682,3.025018,4.076967,0.725644
58,15,-11.314571,-2.126042,15.187185,11.203735,3.754663
58,16,-5.248663,-6.346616,9.242632,6.859266,-0.202322
58,17,-17.152733,-3.930617,12.146042,14.415547,-11.174644
58,18,-11.347133,-13.037183,6.241841,-3.494098,5.503482
58,19,-4.439719,-30.673925,-2.034473,9.821525,-6.743942
58,20,6.749677,-15.325285,6.539252,12.558934,6.257347
58,21,-0.874737,-33.82135,17.555897,-13.938869,-13.815784
58,22,-2.336824,-14.273174,2.941957,6.429568,5.663393
58,23,-15.273299,-22.578873,3.272185,9.511395,-5.393339
58,24,2.361701,-38.663399,13.527078,2.571415,-4.463647
58,25,9.792806,-4.27073,22.06012,-2.883428,-6.789989
58,26,16.526209,-21.223354,13.098949,3.61905,-0.611431
58,27,-2.615743,-12.850767,9.722067,9.293125,6.504844
58,28,-20.927767,-17.251663,6.002163,-4.532277,-12.975837
58,29,-17.184654,-26.258484,-1.037711,15.893069,9.077049
58,30,13.827515,3.45085,4.827658,-7.449126,5.066809
58,31,-10.693844,-11.640831,2.205663,4.282462,8.510937
58,32,2.24729,-24.003803,8.116398,-14.318529,7.816474
58,33,23.127386,-6.490516,11.801373,-9.480441,6.369502
58,34,3.967228,-18.770954,-7.388485,19.539412,17.721369
58,35,14.754862,-5.367392,14.982852,3.796293,-2.729774
58,36,-14.315228,-9.633891,2.333099,-2.47641,1.580068
58,37,-18.976233,-16.70557,8.958062,14.34134,-5.298917
58,38,-0.011727,-31.535017,14.734854,6.048554,-11.536388
58,39,13.734238,-42.932106,15.751356,-1.162319,8.704014
58,40,-20.196939,-5.930254,10.161061,6.277067,3.886502
58,41,0.791496,-21.350758,12.45109,-14.51513,4.557994
58,42,10.769141,-6.87884,7.952507,-2.759923,3.321361
58,43,-6.187816,-9.096367,21.449741,-1.310082,-8.872493
58,44,-4.511714,-3.81154,17.707251,-0.101243,4.123514
58,45,-9.472439,1.851792,12.632626,-3.562186,15.376228
58,46,4.191823,-12.365724,-7.717777,8.137699,3.899496
58,47,-21.153643,-21.038059,-2.281768,-3.510898,9.482067
58,48,-11.297499,-10.373048,17.228458,11.228974,-8.348089
58,49,2.087812,-41.993843,4.573955,-13.865025,4.102649
58,50,3.461516,-14.618296,-10.53586,-5.777573,0.195741
58,51,-8.312604,-22.107132,19.352526,5.986255,-9.02987
58,52,12.271919,-16.782463,19.651873,-6.785311,1.642963
58,53,-11.742018,-21.598179,-9.001511,4.777992,12.058244
58,54,-11.457565,-0.065492,14.936238,11.441625,-2.610136
58,55,3.636609,3.765066,6.430778,4.918987,-3.279042
58,56,-11.123256,-2.447355,14.703825,2.753814,3.788096
58,57,-3.109842,-21.414637,23.920948,-5.42157,4.099458
59,0,2.567451,-4.623551,-16.376844,2.79,-1.629299
59,1,12.241056,-2.377796,9.541198,4.229612,1.370533
59,2,4.463204,8.718106,-11.720371,-7.510193,8.996708
59,3,13.291523,-5.111038,-4.314824,6.634992,0.255341
59,4,-10.980138,-4.606798,-9.794794,17.565569,-11.50345
59,5,-7.636754,-6.687304,-9.089537,12.554531,-0.122901
59,6,-7.882253,-27.115829,-27.658386,-11.207825,-2.790092
59,7,16.55546,15.45039,-20.102602,-8.050264,11.710025
59,8,12.150283,-8.456354,-28.193401,-1.386827,8.134408
59,9,19.330704,1.020065,-11.367599,-5.412659,4.287117
59,10,0.859735,8.451241,-8.372841,7.47404,3.900455
59,11,10.170109,2.068964,-28.389683,-8.092475,-4.333224
59,12,7.648277,-22.16691,-11.001432,2.522167,-2.469624
59,13,-4.766889,-10.287242,-2.730977,-4.388421,-1.866897
59,14,16.976944,-17.349758,-18.67872,5.794354,-11.119684
59,15,-4.399213,8.987882,-6.516553,-4.084405,1.02735
59,16,1.666696,4.767309,-12.461106,3.180178,-13.220357
59,17,-10.237373,7.183307,-9.557696,4.413491,-14.79003
59,18,-4.431774,-1.923258,-15.461897,1.045965,-0.395496
59,19,2.475639,-19.560001,-23.738213,0.464028,-8.602604
59,20,13.665035,-4.21136,-15.164486,-6.796749,-0.031238
59,21,6.040622,-22.707424,-4.147841,-0.427191,15.020745
